case_id,label,gauss_a,gauss_b,distance_m,dist_bin_lo,match_group,variant
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,89331,1v1
DouBanLv1_c2_c11,0,10838,26556,0.06492107120575699,0.06,89332,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,89332,1v1
DouBanLv1_c2_c11,0,10838,33356,0.0660579327636407,0.06,89333,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,89333,1v1
DouBanLv1_c2_c11,0,10838,42419,0.07629046425001076,0.07,89334,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,89334,1v1
DouBanLv1_c2_c11,0,10838,49377,0.08480243199230277,0.08,89335,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,89335,1v1
DouBanLv1_c2_c11,0,11083,2413,0.09219441689521748,0.09,91408,1v1
DouBanLv1_c2_c11,1,24765,35651,0.09682008093335195,0.09,91408,1v1
DouBanLv1_c2_c11,0,11083,2833,0.058805848745014065,0.05,91409,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,91409,1v1
DouBanLv1_c2_c11,0,11083,23996,0.0793062905944967,0.07,91410,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,91410,1v1
DouBanLv1_c2_c11,0,11258,49917,0.11262906548370105,0.11,93769,1v1
DouBanLv1_c2_c11,1,1094,44144,0.11364954913212526,0.11,93769,1v1
DouBanLv1_c2_c11,0,12661,49917,0.10028753880465548,0.1,105377,1v1
DouBanLv1_c2_c11,1,3349,48206,0.10087356607800722,0.1,105377,1v1
DouBanLv1_c2_c11,0,16939,2833,0.07098991236922815,0.07,137236,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,137236,1v1
DouBanLv1_c2_c11,0,16939,23996,0.08063189985678496,0.08,137237,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,137237,1v1
DouBanLv1_c2_c11,0,16939,26556,0.0675369909989942,0.06,137238,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,137238,1v1
DouBanLv1_c2_c11,0,19861,2833,0.07362079752532838,0.07,157734,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,157734,1v1
DouBanLv1_c2_c11,0,23259,2833,0.0688702369346218,0.06,179341,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,179341,1v1
DouBanLv1_c2_c11,0,25434,23996,0.07412823443405682,0.07,191291,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,191291,1v1
DouBanLv1_c2_c11,0,25434,26556,0.05383320305958947,0.05,191292,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,191292,1v1
DouBanLv1_c2_c11,0,25434,33356,0.06741506848106238,0.06,191293,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,191293,1v1
DouBanLv1_c2_c11,0,25705,2833,0.07146599058723654,0.07,192672,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,192672,1v1
DouBanLv1_c2_c11,0,26077,2833,0.0631721309452742,0.06,194725,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,194725,1v1
DouBanLv1_c2_c11,0,26077,23996,0.0731153770105944,0.07,194726,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,194726,1v1
DouBanLv1_c2_c11,0,26077,26556,0.05964924949308572,0.05,194727,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,194727,1v1
DouBanLv1_c2_c11,0,26077,33356,0.0728724582273772,0.07,194728,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,194728,1v1
DouBanLv1_c2_c11,0,26091,23996,0.07751486278394155,0.07,194801,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,194801,1v1
DouBanLv1_c2_c11,0,26091,26556,0.06787732988342562,0.06,194802,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,194802,1v1
DouBanLv1_c2_c11,0,26800,2833,0.07236510809805767,0.07,198865,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,198865,1v1
DouBanLv1_c2_c11,0,26800,23996,0.07491617161257469,0.07,198866,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,198866,1v1
DouBanLv1_c2_c11,0,26800,26556,0.05597002670029091,0.05,198867,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,198867,1v1
DouBanLv1_c2_c11,0,26800,33356,0.06989221070693027,0.06,198868,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,198868,1v1
DouBanLv1_c2_c11,0,27125,2413,0.06963506003002738,0.06,200872,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,200872,1v1
DouBanLv1_c2_c11,0,27125,2833,0.04146736034101781,0.04,200873,1v1
DouBanLv1_c2_c11,1,7352,20262,0.043026628137875146,0.04,200873,1v1
DouBanLv1_c2_c11,0,27125,23996,0.06064901344446673,0.06,200874,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,200874,1v1
DouBanLv1_c2_c11,0,27125,24506,0.07678414834561381,0.07,200875,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,200875,1v1
DouBanLv1_c2_c11,0,27125,26556,0.07197502225190221,0.07,200876,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,200876,1v1
DouBanLv1_c2_c11,0,27125,33356,0.07204126475914464,0.07,200877,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,200877,1v1
DouBanLv1_c2_c11,0,27125,42419,0.07909399726455518,0.07,200878,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,200878,1v1
DouBanLv1_c2_c11,0,27125,49377,0.08801097566156942,0.08,200879,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,200879,1v1
DouBanLv1_c2_c11,0,27138,26556,0.07495066283990043,0.07,200989,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,200989,1v1
DouBanLv1_c2_c11,0,27522,2413,0.09354634081889754,0.09,202653,1v1
DouBanLv1_c2_c11,1,24765,35651,0.09682008093335195,0.09,202653,1v1
DouBanLv1_c2_c11,0,27522,2833,0.06274497329086676,0.06,202654,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,202654,1v1
DouBanLv1_c2_c11,0,27522,23996,0.07131621028124653,0.07,202655,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,202655,1v1
DouBanLv1_c2_c11,0,27522,26556,0.056940054518284336,0.05,202656,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,202656,1v1
DouBanLv1_c2_c11,0,27522,33356,0.07044273981090375,0.07,202657,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,202657,1v1
DouBanLv1_c2_c11,0,28311,26556,0.07351993080762095,0.07,206729,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,206729,1v1
DouBanLv1_c2_c11,0,28400,2833,0.06774481872855039,0.06,207075,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,207075,1v1
DouBanLv1_c2_c11,0,28440,23996,0.07735604359731178,0.07,207348,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,207348,1v1
DouBanLv1_c2_c11,0,28440,26556,0.0670941598294817,0.06,207349,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,207349,1v1
DouBanLv1_c2_c11,0,28440,33356,0.080396381540811,0.08,207350,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,207350,1v1
DouBanLv1_c2_c11,0,29856,2833,0.06927692632566163,0.06,214937,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,214937,1v1
DouBanLv1_c2_c11,0,30322,2833,0.06116790213114283,0.06,216886,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,216886,1v1
DouBanLv1_c2_c11,0,30578,2413,0.08957429141140782,0.08,218240,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,218240,1v1
DouBanLv1_c2_c11,0,30578,23996,0.07223077282412128,0.07,218241,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,218241,1v1
DouBanLv1_c2_c11,0,30578,26556,0.06276135310259398,0.06,218242,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,218242,1v1
DouBanLv1_c2_c11,0,30578,33356,0.0746677553841411,0.07,218243,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,218243,1v1
DouBanLv1_c2_c11,0,31782,2413,0.08824935710855326,0.08,223726,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,223726,1v1
DouBanLv1_c2_c11,0,31782,2833,0.05340738497377026,0.05,223727,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,223727,1v1
DouBanLv1_c2_c11,0,31782,23996,0.07409413807390525,0.07,223728,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,223728,1v1
DouBanLv1_c2_c11,0,31782,24506,0.09204713887990636,0.09,223729,1v1
DouBanLv1_c2_c11,1,24765,35651,0.09682008093335195,0.09,223729,1v1
DouBanLv1_c2_c11,0,31782,33356,0.08001446263760476,0.08,223730,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,223730,1v1
DouBanLv1_c2_c11,0,31883,2413,0.08120306623078387,0.08,224214,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,224214,1v1
DouBanLv1_c2_c11,0,31883,2833,0.04499753184406048,0.04,224215,1v1
DouBanLv1_c2_c11,1,7352,20262,0.043026628137875146,0.04,224215,1v1
DouBanLv1_c2_c11,0,31883,23996,0.06568982846752827,0.06,224216,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,224216,1v1
DouBanLv1_c2_c11,0,31883,24506,0.08546763842270615,0.08,224217,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,224217,1v1
DouBanLv1_c2_c11,0,31883,26556,0.06746882493380622,0.06,224218,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,224218,1v1
DouBanLv1_c2_c11,0,31883,33356,0.07185349808352892,0.07,224219,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,224219,1v1
DouBanLv1_c2_c11,0,31883,42419,0.08610725691611262,0.08,224220,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,224220,1v1
DouBanLv1_c2_c11,0,32045,2413,0.08112833705667229,0.08,225108,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,225108,1v1
DouBanLv1_c2_c11,0,32045,2833,0.06780709192419132,0.06,225109,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,225109,1v1
DouBanLv1_c2_c11,0,32045,23996,0.06346531873417376,0.06,225110,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,225110,1v1
DouBanLv1_c2_c11,0,32045,24506,0.08840563435194641,0.08,225111,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,225111,1v1
DouBanLv1_c2_c11,0,32045,26556,0.05479982856382765,0.05,225112,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,225112,1v1
DouBanLv1_c2_c11,0,32045,33356,0.06660054680432849,0.06,225113,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,225113,1v1
DouBanLv1_c2_c11,0,32045,42419,0.08754017134495587,0.08,225114,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,225114,1v1
DouBanLv1_c2_c11,0,32630,2833,0.07250615814466695,0.07,227780,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,227780,1v1
DouBanLv1_c2_c11,0,33333,2413,0.08589570230098546,0.08,231054,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,231054,1v1
DouBanLv1_c2_c11,0,33333,2833,0.05799322214417466,0.05,231055,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,231055,1v1
DouBanLv1_c2_c11,0,33333,23996,0.07615694089586131,0.07,231056,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,231056,1v1
DouBanLv1_c2_c11,0,33333,24506,0.0851090417161703,0.08,231057,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,231057,1v1
DouBanLv1_c2_c11,0,33333,33356,0.07894983379380789,0.07,231058,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,231058,1v1
DouBanLv1_c2_c11,0,33333,42419,0.08580256183995189,0.08,231059,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,231059,1v1
DouBanLv1_c2_c11,0,34191,23996,0.08010669253914464,0.08,234639,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,234639,1v1
DouBanLv1_c2_c11,0,34191,26556,0.06869674105600113,0.06,234640,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,234640,1v1
DouBanLv1_c2_c11,0,34855,26556,0.07062433466207417,0.07,237964,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,237964,1v1
DouBanLv1_c2_c11,0,34868,2413,0.07781221692666863,0.07,238128,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,238128,1v1
DouBanLv1_c2_c11,0,34868,2833,0.057085786706414635,0.05,238129,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,238129,1v1
DouBanLv1_c2_c11,0,34868,23996,0.057300191507685325,0.05,238130,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,238130,1v1
DouBanLv1_c2_c11,0,34868,24506,0.08325546650023304,0.08,238131,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,238131,1v1
DouBanLv1_c2_c11,0,34868,26556,0.045471651795013224,0.04,238132,1v1
DouBanLv1_c2_c11,1,7352,20262,0.043026628137875146,0.04,238132,1v1
DouBanLv1_c2_c11,0,34868,33356,0.058735903611965935,0.05,238133,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,238133,1v1
DouBanLv1_c2_c11,0,34868,42419,0.08206047693907799,0.08,238134,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,238134,1v1
DouBanLv1_c2_c11,0,35031,26556,0.07074981950727136,0.07,239005,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,239005,1v1
DouBanLv1_c2_c11,0,35613,23996,0.07426672665742215,0.07,241554,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,241554,1v1
DouBanLv1_c2_c11,0,35613,26556,0.06276082436191596,0.06,241555,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,241555,1v1
DouBanLv1_c2_c11,0,35613,33356,0.07599744962569463,0.07,241556,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,241556,1v1
DouBanLv1_c2_c11,0,37094,23996,0.08009443439007681,0.08,247704,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,247704,1v1
DouBanLv1_c2_c11,0,37094,26556,0.07142411036584818,0.07,247705,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,247705,1v1
DouBanLv1_c2_c11,0,38472,26556,0.07457961072902496,0.07,253406,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,253406,1v1
DouBanLv1_c2_c11,0,40220,2833,0.06862532570535806,0.06,259259,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,259259,1v1
DouBanLv1_c2_c11,0,40220,26556,0.0689411301931982,0.06,259260,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,259260,1v1
DouBanLv1_c2_c11,0,42499,2413,0.07468270302313547,0.07,266153,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,266153,1v1
DouBanLv1_c2_c11,0,42499,2833,0.060739555411951245,0.06,266154,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,266154,1v1
DouBanLv1_c2_c11,0,42499,23996,0.056188941157845895,0.05,266155,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,266155,1v1
DouBanLv1_c2_c11,0,42499,24506,0.08025425411550141,0.08,266156,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,266156,1v1
DouBanLv1_c2_c11,0,42499,26556,0.04544084897992629,0.04,266157,1v1
DouBanLv1_c2_c11,1,7352,20262,0.043026628137875146,0.04,266157,1v1
DouBanLv1_c2_c11,0,42499,33356,0.0574822082507731,0.05,266158,1v1
DouBanLv1_c2_c11,1,3996,10506,0.05734610593736199,0.05,266158,1v1
DouBanLv1_c2_c11,0,42499,42419,0.07908394748463138,0.07,266159,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,266159,1v1
DouBanLv1_c2_c11,0,42499,49377,0.08653320293345108,0.08,266160,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,266160,1v1
DouBanLv1_c2_c11,0,43153,23996,0.08024986625549922,0.08,267904,1v1
DouBanLv1_c2_c11,1,15416,18920,0.08069162604643523,0.08,267904,1v1
DouBanLv1_c2_c11,0,43153,26556,0.07406563656279708,0.07,267905,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,267905,1v1
DouBanLv1_c2_c11,0,44396,2413,0.09300458568143165,0.09,270858,1v1
DouBanLv1_c2_c11,1,24765,35651,0.09682008093335195,0.09,270858,1v1
DouBanLv1_c2_c11,0,44396,23996,0.07696253500223431,0.07,270859,1v1
DouBanLv1_c2_c11,1,12104,25840,0.07687300202347333,0.07,270859,1v1
DouBanLv1_c2_c11,0,44396,26556,0.06974264626977644,0.06,270860,1v1
DouBanLv1_c2_c11,1,42192,51676,0.06292612228312879,0.06,270860,1v1
DouBanLv1_c2_c3,0,49,6742,0.0853042202124104,0.08,338993,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,338993,1v1
DouBanLv1_c2_c3,0,241,24407,0.08263733600319384,0.08,341229,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,341229,1v1
DouBanLv1_c2_c3,0,649,3449,0.09912391076860078,0.09,346349,1v1
DouBanLv1_c2_c3,1,6412,18720,0.09294327162988236,0.09,346349,1v1
DouBanLv1_c2_c3,0,761,3449,0.09942465277865173,0.09,347444,1v1
DouBanLv1_c2_c3,1,6412,18720,0.09294327162988236,0.09,347444,1v1
DouBanLv1_c2_c3,0,1117,5075,0.0822022846510731,0.08,351722,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,351722,1v1
DouBanLv1_c2_c3,0,1117,8520,0.08958884168871549,0.08,351723,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,351723,1v1
DouBanLv1_c2_c3,0,1117,8531,0.08504896671726121,0.08,351724,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,351724,1v1
DouBanLv1_c2_c3,0,1117,8927,0.08202432087375468,0.08,351725,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,351725,1v1
DouBanLv1_c2_c3,0,1117,9262,0.08031793463063595,0.08,351726,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,351726,1v1
DouBanLv1_c2_c3,0,1117,24407,0.06939003196118822,0.06,351727,1v1
DouBanLv1_c2_c3,1,7753,8658,0.06725415188354668,0.06,351727,1v1
DouBanLv1_c2_c3,0,1144,8927,0.07568418045579892,0.07,352114,1v1
DouBanLv1_c2_c3,1,5213,40920,0.07071952724331278,0.07,352114,1v1
DouBanLv1_c2_c3,0,1144,24407,0.06918937995247591,0.06,352115,1v1
DouBanLv1_c2_c3,1,7753,8658,0.06725415188354668,0.06,352115,1v1
DouBanLv1_c2_c3,0,1178,5075,0.06579746989728566,0.06,352568,1v1
DouBanLv1_c2_c3,1,7753,8658,0.06725415188354668,0.06,352568,1v1
DouBanLv1_c2_c3,0,1178,8520,0.07360578485180706,0.07,352569,1v1
DouBanLv1_c2_c3,1,5213,40920,0.07071952724331278,0.07,352569,1v1
DouBanLv1_c2_c3,0,1178,8531,0.06698841989563944,0.06,352570,1v1
DouBanLv1_c2_c3,1,7753,8658,0.06725415188354668,0.06,352570,1v1
DouBanLv1_c2_c3,0,1178,8927,0.06730916613603646,0.06,352571,1v1
DouBanLv1_c2_c3,1,7753,8658,0.06725415188354668,0.06,352571,1v1
DouBanLv1_c2_c3,0,1178,9262,0.061283800647413705,0.06,352572,1v1
DouBanLv1_c2_c3,1,7753,8658,0.06725415188354668,0.06,352572,1v1
DouBanLv1_c2_c3,0,1178,24407,0.05650453863295036,0.05,352573,1v1
DouBanLv1_c2_c3,1,3625,20210,0.050443668027684935,0.05,352573,1v1
DouBanLv1_c2_c3,0,1178,25981,0.090483401651703,0.09,352574,1v1
DouBanLv1_c2_c3,1,6412,18720,0.09294327162988236,0.09,352574,1v1
DouBanLv1_c2_c3,0,1178,26973,0.08812372930772774,0.08,352575,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,352575,1v1
DouBanLv1_c2_c3,0,1178,30308,0.10017582401445181,0.1,352576,1v1
DouBanLv1_c2_c3,1,4017,8276,0.10076906198901366,0.1,352576,1v1
DouBanLv1_c2_c3,0,1185,1974,0.09820645045258375,0.09,352720,1v1
DouBanLv1_c2_c3,1,6412,18720,0.09294327162988236,0.09,352720,1v1
DouBanLv1_c2_c3,0,1185,3449,0.0897819873409245,0.08,352721,1v1
DouBanLv1_c2_c3,1,13527,37946,0.08120858262172996,0.08,352721,1v1
DouBanLv1_c2_c3,0,1236,8520,0.09208711634679478,0.09,352976,1v1
DouBanLv1_c2_c3,1,6412,18720,0.09294327162988236,0.09,352976,1v1
DouBanLv1_c2_c3,0,1534,1974,0.07697467459825276,0.07,356173,1v1
